00	passport#
01	passport #
02	passportid
03	passports
04	passportno
05	passport no
06	passportnumber
07	passport number
08	passportnumbers
09	passport numbers
10	reisepassnummer
11	reisepasse
12	No-Reisepass
13	Nr-Reisepass
14	Reisepass-Nr
15	Passnummer
16	date of issue
17	date of expiry
