00	cpf#
01	cpf
02	nif#
03	nif
04	numero fiscal
05	tax id
06	tax identification no
07	tax identification number
08	tax no#
09	tax no
10	tax number
11	tax registration number
12	taxid#
13	taxidno#
14	taxidnumber#
15	taxno#
16	taxnumber#
17	taxnumber
18	tin id
19	tin no
20	tin#
