00	tax file no
01	tax file number
02	tax id
03	tax identification no
04	tax identification number
05	tax no#
06	tax no
07	tax number
08	tax registration number
09	taxid#
10	taxidno#
11	taxidnumber#
12	taxno#
13	taxnumber#
14	taxnumber
15	tin id
16	tin no
17	tin#
