00	eindeutige id
01	eindeutige id-nummer
02	eindeutigeid#
03	id personnelle
04	idpersonnelle#
05	idpersonnelle
06	individual code
07	individual id
08	individual identification
09	individual identity
10	personal id
11	personal identification
12	personal identity
13	personalidno#
14	personalidnumber#
15	unique id
16	unique identity
17	uniqueidkey#
