00	birth number
01	id number
02	identification no
03	identification number
04	identity card no
05	identity card number
06	national number
07	nationalnumber#
08	personalidnumber#
09	rodne cislo
10	social security number
11	ssn#
12	ssn
13	tax file no
14	tax file number
15	tax id
16	tax identification no
17	tax identification number
18	tax no#
19	tax no
20	tax number
21	tax registration number
22	taxid#
23	taxidno#
24	taxidnumber#
25	taxno#
26	taxnumber#
27	taxnumber
28	tin id
29	tin no
30	tin#
