00	passport#
01	passport #
02	passportid
03	passports
04	passportno
05	passport no
06	passportnumber
07	passport number
08	passportnumbers
09	passport numbers
10	suomalainen passi
11	passin numero
12	passin numero.#
13	passin numero#
14	passin numero.
15	passi#
16	passi number
17	date of issue
18	date of expiry
