00	regon id
01	statistical number
02	statistical id
03	statistical no
04	regon number
05	regonid#
06	regonno#
07	company id
08	companyid#
09	companyidno#
10	numer statystyczny
11	numeru regon
12	numerstatystyczny#
13	numeruregon#
