00	tax id
01	tax identification no
02	tax identification number
03	tax no#
04	tax no
05	tax number
06	tax registration number
07	taxid#
08	taxidno#
09	taxidnumber#
10	taxno#
11	taxnumber#
12	taxnumber
13	tin id
14	tin no
15	tin#
