00	cpf#
01	nif#
02	numero fiscal
03	tax id
04	tax identification no
05	tax identification number
06	tax no#
07	tax no
08	tax number
09	tax registration number
10	taxid#
11	taxidno#
12	taxidnumber#
13	taxno#
14	taxnumber#
15	taxnumber
16	tin id
17	tin no
18	tin#
