00	bsn#
01	bsn
02	burgerservicenummer
03	citizen service number
04	person number
05	personal number
06	personal numeric code
07	person-related number
08	persoonlijk nummer
09	persoonlijke numerieke code
10	persoonsgebonden
11	persoonsnummer
12	sociaal-fiscaal nummer
13	social-fiscal number
14	sofi
15	sofinummer
16	uniek identificatienummer
17	uniek identiteitsnummer
18	unique identification number
19	unique identity number
20	uniqueidentityno#
