00	id card
01	identification number
02	identity card
03	nacionalna id
04	nacionalni potni list
05	national id
06	osebna izkaznica
07	osebni koda
08	osebni ne
09	personal code
10	personal number
11	personal numeric code
12	unique citizen number
13	unique id number
14	unique identity number
15	unique master citizen number
16	unique registration number
17	uniqueidentityno #
18	uniqueidentityno#
