00	bsn#
01	burgerservicenummer
02	citizen service number
03	person number
04	personal number
05	personal numeric code
06	person-related number
07	persoonlijk nummer
08	persoonlijke numerieke code
09	persoonsgebonden
10	persoonsnummer
11	sociaal-fiscaal nummer
12	social-fiscal number
13	sofi
14	sofinummer
15	uniek identificatienummer
16	uniek identiteitsnummer
17	unique identification number
18	unique identity number
19	uniqueidentityno#
