00	social insuranc
01	numero d'assura
02	sins
03	ssns
04	social security
05	national identi
06	national id
07	sin#
08	soc ins
09	social ins
10	NAS (case sensi
11	assurance socia
12	driver's licens
13	drivers license
14	driver's licenc
15	drivers licence
16	Birthdate
17	Birthday
18	Date of Birth
