00	identifikationsnummer
01	steuer id
02	steueridentifikationsnummer
03	steuernummer
04	tax id
05	tax identification no
06	tax identification number
07	tax no#
08	tax no
09	tax number
10	tax registration number
11	taxid#
12	taxidno#
13	taxidnumber#
14	taxno#
15	taxnumber#
16	taxnumber
17	tin id
18	tin no
19	tin#
20	zinn#
21	zinn
22	zinnnummer
