# Those have ops in sigs such as (a|b|c) or [^..] that are not supported by PM-Reg
Win.Trojan.NeutrinoPOS-6333858-3;Engine:74-255,Target:1;(0|1)&(2|3|4|5);c70424{2}(40|00|42|43|41)(00|01)57a3{2}(43|00|44|42|41)(00|01)ffd650e8{2}ffff;68{2}(0101|4100|4000)53a3{2}(0101|4300|4400)ffd750ffd6;45565f484d41435f;45565f4d4d4143;64666f6a676e6469666a67;646667736667736467657274
Win.Packer.VbPack-0-6334882-0;Engine:81-255,Target:1;0&1&2;E8{2}(0000|FFFF)4B45524E454C::i;56423521;5642362E4F4C4200
Win.Trojan.Barys-6335151-0;Target:1;0>9&1;e8??(78|77)ffff8bd08d8d??feffffe8????ffff50e8????ffff8bd08d8d??feffffe8??(77|76)ffff506a??;6a0061006e006100770068006900740065
Win.Trojan.TrickbotModule-6335630-0;Target:1;0&(1|2|3);(81f9|3d)8e4e0eec75??8b??03??8945{-12}eb??(81f9|3d)aafc0d7c75??8b??03??8945{-12}eb??(81f9|3d)54caaf9175??8b??03??8945;4b384446614759557338334b46303554;5254425f4c6f636b;727462726f6b65725f646c6c
Win.Trojan.Dovs-6343034-3;Engine:81-255,Target:1;(0|1|3|4)&2;89(4c|0c)????88d9(8b|89){-3}d3(e6|e2)88d9{-11}0fa5(c7|fa|c6){-3}f6c3200f45(fe|d6|f2)0f45(f0|f1|d0);8b4424??8b(74|54)24??0fa5(f0|d0)*d3(e6|e2)31(db|f6|ff)f6(c1|c2)200f45(c6|c2)0f45(f3|d6|f7);5c726567656469742e657865;5589e583ec188b45??8945??837d??0075??e8{4}8945??8b45??83c4185dc331c08b4d??890c24c7442404000000008945??e8{4}8945??eb;7162316a786c4545
Win.Trojan.Finfisher-6362727-1;Target:1;0&1;8bff558beca1(20|a0)??060085c0b94ee640bb74043bc1751aa1{2}01008b0035(20|a0)??0600a3(20|a0)??060075078bc1a3(20|a0)??0600f7d0a3(a4|24)??06005de9{2}faffcc(6c|ec)??05000000000000000000;cccccccccc3b0d{2}06007502f3c3e905000000cccccccccc
Win.Trojan.IcedID-6379659-0;Engine:70-255,Target:1;0&1&2;a1{4}56578b3d{4}33f86a005e76??50e8{4}3086{4}46593bf772??5f5ec3;8b(44|4c|54|5c|64|6c|74|7c)24??d1(c8|c9|ca|cb|cc|cd|ce|cf)f7(d0|d1|d2|d3|d4|d5|d6|d7)d1(c8|c9|ca|cb|cc|cd|ce|cf)2d20010000d1(c0|c8|d0|d8|e0|e8|f0|f8)f7(d0|d1|d2|d3|d4|d5|d6|d7)2d01910000c3;ff15{4}33db881d{4}891d{4}e8{4}e8{4}a1{4}a3{4}c1c807a31cff4100e8{4}ff35{4}e8{4}a3{4}e8{4}8d45??5068{4}e8{4}ff35{4}8d45??33ff504757ff35{4}e8{4}83c41ce8{4}e8{4}85c00f85{4}f605{4}0574
Win.Trojan.Emotet-6715185-2;Engine:81-255,Target:1;0&(1|2)&(3|4|5|6|7|8);89e1(8b|8d){2-5}8911ffd083ec04;8a140d{2}40008a3405{2}400028d68874{2}83c001{0-4}83f8(0e|10|18);8a(14|1c)05{2}40002a(14|1c){3}400088(54|5c)05??83c00183f8;89e289??04c7420c(04|40)000000c7420800100000c70200000000ffd083ec10;89e7895704c7470c04000000c7470800100000c7070000000089{3-11}ffd083ec10;8b4424??6a40680010000068007001006a00ffd0;89e28b{2-3}89??0c89??04c7420800100000c70200000000ffd083ec10;89e18b????89??04c7410c04000000c7410800100000c70100000000ffd083ec10;89e1c7410c40000000c7410800100000c7410400700100c70100000000ffd083ec10
Win.Trojan.Agent-6764855-0;Engine:81-255,Target:1;0&1;8b(44|4c|54|5c|64|6c|74|7c)24??f7(d0|d1|d2|d3|d4|d5|d6|d7)8b(44|4c|54|5c|64|6c|74|7c)24??f7(d0|d1|d2|d3|d4|d5|d6|d7)89(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??81(c0|c1|c2|c3|c4|c5|c6|c7)7d66c15f89(44|4c|54|5c|64|6c|74|7c)24??c74424??ffffffffc74424??c94ef4b78b(44|4c|54|5c|64|6c|74|7c)24??8b(4?|5?|6?|7?)3c8b(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??81(c8|c9|ca|cb|cc|cd|ce|cf)7bd6394f89(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??21(d?|e?|c?|f?)21(d?|e?|c?|f?)8b(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??8b(04|0c|14|1c|24|2c|34|3c)(0?|1?|2?|3?)89(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??254fe0222489(44|4c|54|5c|64|6c|74|7c)24??c74424??0000000081(f0|f1|f2|f3|f4|f5|f6|f7)0b9546a009df89(44|4c|54|5c|64|6c|74|7c)24??75??eb??;8b(44|4c|54|5c|64|6c|74|7c)24??(b8|b9|ba|bb|bc|bd|be|bf)2e0000008b(44|4c|54|5c|64|6c|74|7c)24??81(c8|c9|ca|cb|cc|cd|ce|cf)15f8040689(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??31(d?|e?|c?|f?)f7(f0|f1|f2|f3|f4|f5|f6|f7)8b(05|0d|15|1d|25|2d|35|3d)????????8b(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??8a(04|0c|14|1c|24|2c|34|3c)(0?|1?|2?|3?)8b(44|4c|54|5c|64|6c|74|7c)24??81(f0|f1|f2|f3|f4|f5|f6|f7)3ae1ee598b(44|4c|54|5c|64|6c|74|7c)24??89(04|0c|14|1c|24|2c|34|3c)248b(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??0fb6(c?|d?|e?|f?)89(44|4c|54|5c|64|6c|74|7c)24??89(44|4c|54|5c|64|6c|74|7c)24??e8????????8b(44|4c|54|5c|64|6c|74|7c)24??8b(44|4c|54|5c|64|6c|74|7c)24??01d18b(44|4c|54|5c|64|6c|74|7c)24??39(c?|d?|e?|f?)89(44|4c|54|5c|64|6c|74|7c)24??75??
Win.Malware.FrameworkPOS-6864579-0;Engine:51-255,Target:1;(0|1)&2&3&(4|5)&6;C745??2E70696E;(2e|00)70696e67(2e|00);(2e|00)747431(2e|00);(2e|00)747432(2e|00);69642e64617400;2e62696400;302e302e302e30
Win.Packed.VapourFlowObfusc-6959616-0;Engine:70-255,Target:1;0;6a006a006a026a006a006800000040ffb424{4}ff15{-256}6a006a006a036a006a016800000080(50|51|52|53|54|55|56|57)ff15
