00	national insurance numbe
01	national insurance contr
02	protection act
03	insurance
04	social security number
05	insurance application
06	medical application
07	social insurance
08	medical attention
09	social security
10	great britain
11	NI Number
12	NI No.
13	NI #
14	NI#
15	insurance#
16	insurancenumber
17	nationalinsurance#
18	nationalinsurancenumber
