00	passport#
01	passport #
02	passportid
03	passports
04	passportno
05	passport no
06	passportnumber
07	passport number
08	passportnumbers
09	passport numbers
10	paspoort nr
11	paspoort-nr
12	paspoortnummer
13	paspoortnummers
14	Passeport carte
15	Passeport livre
16	Pass-Nr
17	Passnummer
18	reisepass kein
19	date of issue
20	date of expiry
