00	bnn#
01	bnn
02	bucn#
03	bucn
04	edinen grazhdanski nomer
05	egn#
06	egn
07	identification number
08	national id
09	national number
10	nationalnumber#
11	nationalnumber
12	personal id
13	personal no
14	personal number
15	personalidnumber#
16	social security number
17	ssn#
18	ssn
19	uniform civil id
20	uniform civil no
21	uniform civil number
22	uniformcivilno#
23	uniformcivilno
24	uniformcivilnumber#
25	uniformcivilnumber
26	unique citizenship number
