00	Checking Accoun
01	Checking Acct N
02	Checking Acct #
03	Bank Account Nu
04	Bank Account #
05	Bank Acct Numbe
06	Bank Acct #
07	Bank Acct No.
08	Bank Account No
09	Savings Account
10	Savings Acct Nu
11	Savings Acct #
12	Savings Acct No
13	Debit Account N
14	Debit Account
15	Debit Account #
16	Debit Acct Numb
17	Debit Acct #
18	Debit Acct No.
