00	vat number
01	vat#
02	austrian vat number
03	vat no.
04	vatno#
05	value added tax number
06	austrian vat
07	mwst
08	umsatzsteuernummer
09	mwstnummer
10	ust.-identifikationsnumm
11	umsatzsteuer-identifikat
12	vat identification numbe
13	atu number
14	uid number
