00	aba number
01	aba#
02	aba
03	abarouting#
04	abaroutingnumber
05	americanbankassociationr
06	bankrouting#
07	bankroutingnumber
08	routing #
09	routing no
10	routing number
11	routing transit number
12	routing#
13	RTN
