00	insee
01	fssn#
02	national id
03	national identification
04	numero d'identite
05	no d'identite
06	no. d'identite
07	ssn
08	ssn#
09	securite sociale
10	socialsecuritynumber
11	social security number
12	social security code
13	social insurance number
